userId,movieId,rating,timestamp,title,month,is_comedy,is_action,is_horror,vote_average,original_language
150,1584,4,1113907464,School of Rock,10,TRUE,FALSE,FALSE,6.8,en
150,1588,1,1114309118,Bring It On,8,TRUE,FALSE,FALSE,5.8,en
150,1597,3.5,1113907173,Meet the Parents,10,TRUE,FALSE,FALSE,6.6,en
150,1620,4,1114310407,Hitman,11,FALSE,TRUE,FALSE,5.9,en
150,1645,4,1113907448,A Time to Kill,7,FALSE,FALSE,FALSE,7,en
150,1777,4,1116309070,Fahrenheit 9/11,6,FALSE,FALSE,FALSE,6.9,en
150,1892,2.5,1114309121,Return of the Jedi,5,FALSE,TRUE,FALSE,7.9,en
150,1894,2,1140424652,Star Wars: Episode II - Attack of the Clones,5,FALSE,TRUE,FALSE,6.4,en
150,1895,3,1114309099,Star Wars: Episode III - Revenge of the Sith,5,FALSE,TRUE,FALSE,7.1,en
150,1923,3,1113907434,Twin Peaks: Fire Walk with Me,6,FALSE,FALSE,FALSE,7.3,en
150,1954,4,1114306335,The Butterfly Effect,1,FALSE,FALSE,FALSE,7.3,en
150,2005,3,1114306506,Sister Act,5,TRUE,FALSE,FALSE,6.5,en
150,2011,4,1113907624,Persepolis,5,FALSE,FALSE,FALSE,7.7,fr
150,2082,2,1114309106,Halloween,8,FALSE,FALSE,TRUE,5.9,en
150,2114,1.5,1114306418,Final Fantasy: The Spirits Within,7,FALSE,TRUE,FALSE,5.9,en
150,2253,2,1114309083,Valkyrie,12,FALSE,FALSE,FALSE,6.7,en
150,2294,2.5,1114309081,Jay and Silent Bob Strike Back,8,TRUE,FALSE,FALSE,6.4,en
150,2502,3.5,1114306322,The Bourne Supremacy,7,FALSE,TRUE,FALSE,7.2,en
150,2567,1,1114305779,The Aviator,12,FALSE,FALSE,FALSE,7,en
150,2605,2.5,1140425211,Short Circuit,5,TRUE,FALSE,FALSE,6.4,en
150,2640,2.5,1116309195,Heathers,10,TRUE,FALSE,FALSE,7.3,en
150,2770,2,1114307063,American Pie 2,8,TRUE,FALSE,FALSE,6,en
150,3082,4,1114310339,Modern Times,2,TRUE,FALSE,FALSE,8.1,en
150,3509,3,1114309532,A Scanner Darkly,5,FALSE,FALSE,FALSE,6.8,en
150,4638,2,1114309000,Hot Fuzz,2,TRUE,TRUE,FALSE,7.4,en
150,4951,3,1114309217,10 Things I Hate About You,3,TRUE,FALSE,FALSE,7.3,en
150,6537,3.5,1116309048,The Orphanage,8,FALSE,FALSE,TRUE,7.1,es
150,8874,3.5,1140424514,My Best Friend's Wedding,6,TRUE,FALSE,FALSE,6.4,en
150,49530,4.5,1338710592,In Time,10,FALSE,TRUE,FALSE,6.7,en
151,19,3,847296838,Metropolis,1,FALSE,FALSE,FALSE,8,de
151,95,3,847297041,Armageddon,7,FALSE,TRUE,FALSE,6.5,en
151,153,1,847296625,Lost in Translation,8,FALSE,FALSE,FALSE,7.3,en
151,161,5,847296716,Ocean's Eleven,12,FALSE,FALSE,FALSE,7.2,en
151,165,4,847296624,Back to the Future Part II,11,TRUE,FALSE,FALSE,7.4,en
151,185,3,847296716,A Clockwork Orange,12,FALSE,FALSE,FALSE,8,en
151,231,4,847296653,Syriana,11,FALSE,FALSE,FALSE,6.3,en
151,253,3,847296748,Live and Let Die,7,FALSE,TRUE,FALSE,6.4,en
151,296,5,847296586,Terminator 3: Rise of the Machines,7,FALSE,TRUE,FALSE,5.9,en
151,329,5,847296686,Jurassic Park,6,FALSE,FALSE,FALSE,7.6,en
151,350,4,847296918,The Devil Wears Prada,6,TRUE,FALSE,FALSE,7,en
151,364,5,847296775,Batman Returns,6,FALSE,TRUE,FALSE,6.6,en
151,377,5,847296775,A Nightmare on Elm Street,11,FALSE,FALSE,TRUE,7.2,en
151,380,4,847296586,Rain Man,12,FALSE,FALSE,FALSE,7.6,en
151,435,5,847296891,The Day After Tomorrow,5,FALSE,TRUE,FALSE,6.2,en
151,440,3,847296891,Aliens vs Predator: Requiem,12,FALSE,TRUE,TRUE,4.9,en
151,454,4,847296748,Romeo + Juliet,10,FALSE,FALSE,FALSE,6.7,en
151,500,4,847296774,Reservoir Dogs,9,FALSE,FALSE,FALSE,8.1,en
151,509,3,847296945,Notting Hill,5,TRUE,FALSE,FALSE,7,en
151,539,3,847296838,Psycho,6,FALSE,FALSE,TRUE,8.3,en
151,553,3,847297041,Dogville,5,FALSE,FALSE,FALSE,7.6,da
151,587,5,847296802,Big Fish,12,FALSE,FALSE,FALSE,7.6,en
151,588,3,847296624,Silent Hill,4,FALSE,FALSE,TRUE,6.3,en
151,590,3,847296584,The Hours,12,FALSE,FALSE,FALSE,7,en
151,595,3,847296653,To Kill a Mockingbird,12,FALSE,FALSE,FALSE,7.9,en
151,597,3,847296802,Titanic,11,FALSE,FALSE,FALSE,7.5,en
152,25,0.5,1335948417,Jarhead,11,FALSE,FALSE,FALSE,6.6,en
152,95,3.5,1335948357,Armageddon,7,FALSE,TRUE,FALSE,6.5,en
152,111,3.5,1335948381,Scarface,12,FALSE,TRUE,FALSE,8,en
152,161,4,1335948346,Ocean's Eleven,12,FALSE,FALSE,FALSE,7.2,en
152,185,1.5,1335948277,A Clockwork Orange,12,FALSE,FALSE,FALSE,8,en
152,231,2,1335948114,Syriana,11,FALSE,FALSE,FALSE,6.3,en
152,253,2,1335948227,Live and Let Die,7,FALSE,TRUE,FALSE,6.4,en
152,296,4.5,1335947920,Terminator 3: Rise of the Machines,7,FALSE,TRUE,FALSE,5.9,en
152,377,3.5,1335948034,A Nightmare on Elm Street,11,FALSE,FALSE,TRUE,7.2,en
152,380,3.5,1335947993,Rain Man,12,FALSE,FALSE,FALSE,7.6,en
152,454,3.5,1335948259,Romeo + Juliet,10,FALSE,FALSE,FALSE,6.7,en
152,500,2.5,1335948104,Reservoir Dogs,9,FALSE,FALSE,FALSE,8.1,en
152,587,2.5,1335948190,Big Fish,12,FALSE,FALSE,FALSE,7.6,en
152,590,3.5,1335947977,The Hours,12,FALSE,FALSE,FALSE,7,en
152,597,2,1335948123,Titanic,11,FALSE,FALSE,FALSE,7.5,en
152,608,4.5,1335948018,Men in Black II,7,TRUE,TRUE,FALSE,6.1,en
152,924,4,1335948399,Dawn of the Dead,3,FALSE,TRUE,TRUE,6.8,en
152,1089,3.5,1335948295,Point Break,7,FALSE,TRUE,FALSE,6.9,en
152,1265,4,1335947847,Bridge to Terabithia,2,FALSE,FALSE,FALSE,7,en
152,1272,2.5,1335900548,Sunshine,4,FALSE,FALSE,FALSE,7,en
152,1580,4,1335948091,Rope,8,FALSE,FALSE,FALSE,7.8,en
152,1635,0.5,1335900055,The Island,7,FALSE,TRUE,FALSE,6.5,en
152,1923,4,1335948327,Twin Peaks: Fire Walk with Me,6,FALSE,FALSE,FALSE,7.3,en
152,4011,3,1335901184,Beetlejuice,2,TRUE,FALSE,FALSE,7.1,en
152,4995,3,1335900924,Boogie Nights,9,FALSE,FALSE,FALSE,7.5,en
152,8961,3.5,1335901169,Bad Boys II,7,TRUE,TRUE,FALSE,6.3,en
152,49530,4.5,1335900652,In Time,10,FALSE,TRUE,FALSE,6.7,en
153,170,5,1046739505,28 Days Later,10,FALSE,FALSE,TRUE,7.1,en
153,296,5,1046740124,Terminator 3: Rise of the Machines,7,FALSE,TRUE,FALSE,5.9,en
153,306,5,1046740081,Beverly Hills Cop III,5,TRUE,TRUE,FALSE,5.5,en
153,489,3,1046739156,Good Will Hunting,12,FALSE,FALSE,FALSE,7.9,en
153,920,5,1046739691,Cars,6,TRUE,FALSE,FALSE,6.6,en
153,1255,5,1046739622,The Host,7,FALSE,FALSE,TRUE,6.7,ko
153,1498,5,1046739486,Teenage Mutant Ninja Turtles,3,TRUE,TRUE,FALSE,6.5,en
153,1777,5,1046739964,Fahrenheit 9/11,6,FALSE,FALSE,FALSE,6.9,en
154,5,3,850917346,Four Rooms,12,TRUE,FALSE,FALSE,6.5,en
154,18,5,850917480,The Fifth Element,5,FALSE,TRUE,FALSE,7.3,en
154,62,3,850917310,2001: A Space Odyssey,4,FALSE,FALSE,FALSE,7.9,en
154,85,4,850917507,Raiders of the Lost Ark,6,FALSE,TRUE,FALSE,7.7,en
154,107,4,850917436,Snatch,9,FALSE,FALSE,FALSE,7.7,en
154,608,5,850917346,Men in Black II,7,TRUE,TRUE,FALSE,6.1,en
154,637,3,850917416,Life Is Beautiful,12,TRUE,FALSE,FALSE,8.3,it
154,671,4,853249033,Harry Potter and the Philosopher's Stone,11,FALSE,FALSE,FALSE,7.5,en
154,673,4,850917554,Harry Potter and the Prisoner of Azkaban,5,FALSE,FALSE,FALSE,7.7,en
154,708,3,850917383,The Living Daylights,6,FALSE,TRUE,FALSE,6.2,en
154,762,4,850917416,Monty Python and the Holy Grail,3,TRUE,FALSE,FALSE,7.8,en
154,783,3,850917383,Gandhi,11,FALSE,FALSE,FALSE,7.4,en
155,924,4,943350292,Dawn of the Dead,3,FALSE,TRUE,TRUE,6.8,en
155,1573,2,943350366,Die Hard 2,7,FALSE,TRUE,FALSE,6.6,en
155,1580,5,943350292,Rope,8,FALSE,FALSE,FALSE,7.8,en
155,2011,2,943350250,Persepolis,5,FALSE,FALSE,FALSE,7.7,fr
155,2288,4,943350292,Closer,12,FALSE,FALSE,FALSE,6.7,en
156,508,5,1277430118,Love Actually,9,TRUE,FALSE,FALSE,7,en
156,585,0.5,1277429585,"Monsters, Inc.",11,TRUE,FALSE,FALSE,7.5,en
156,802,4.5,1277429489,Lolita,6,FALSE,FALSE,FALSE,7.3,en
156,1271,4.5,1277429617,300,12,FALSE,TRUE,FALSE,7,en
156,1572,4.5,1277429999,Die Hard: With a Vengeance,5,FALSE,TRUE,FALSE,6.9,en
156,2395,4,1277429514,Asterix at the Olympic Games,1,TRUE,FALSE,FALSE,5,fr
156,2770,1.5,1277429575,American Pie 2,8,TRUE,FALSE,FALSE,6,en
157,12,2,1291598164,Finding Nemo,5,FALSE,FALSE,FALSE,7.6,en
157,165,3,1291598753,Back to the Future Part II,11,TRUE,FALSE,FALSE,7.4,en
157,235,4.5,1291599967,Stand by Me,8,FALSE,FALSE,FALSE,7.8,en
157,296,4,1293212841,Terminator 3: Rise of the Machines,7,FALSE,TRUE,FALSE,5.9,en
157,377,3,1292893321,A Nightmare on Elm Street,11,FALSE,FALSE,TRUE,7.2,en
157,924,3.5,1291654589,Dawn of the Dead,3,FALSE,TRUE,TRUE,6.8,en
157,1265,3,1292893377,Bridge to Terabithia,2,FALSE,FALSE,FALSE,7,en
157,1573,2.5,1291654674,Die Hard 2,7,FALSE,TRUE,FALSE,6.6,en
157,1580,3,1291598819,Rope,8,FALSE,FALSE,FALSE,7.8,en
157,1690,3,1292451944,Hostel,1,FALSE,FALSE,TRUE,5.7,en
157,1923,2,1294526056,Twin Peaks: Fire Walk with Me,6,FALSE,FALSE,FALSE,7.3,en
157,1991,3,1291598335,Death Proof,5,FALSE,TRUE,FALSE,6.7,en
157,2288,4.5,1355865691,Closer,12,FALSE,FALSE,FALSE,6.7,en
157,2502,3,1365939927,The Bourne Supremacy,7,FALSE,TRUE,FALSE,7.2,en
157,4011,4,1320684776,Beetlejuice,2,TRUE,FALSE,FALSE,7.1,en
157,6537,3,1293016287,The Orphanage,8,FALSE,FALSE,TRUE,7.1,es
157,8874,3.5,1365939715,My Best Friend's Wedding,6,TRUE,FALSE,FALSE,6.4,en
157,8914,4,1291599978,Deep Blue Sea,7,FALSE,TRUE,FALSE,5.6,en
157,8961,3,1291598639,Bad Boys II,7,TRUE,TRUE,FALSE,6.3,en
157,55721,3.5,1362938345,Bridesmaids,4,TRUE,FALSE,FALSE,6.5,en
158,319,4,1231502686,True Romance,9,FALSE,TRUE,FALSE,7.5,en
159,25,4.5,1183519288,Jarhead,11,FALSE,FALSE,FALSE,6.6,en
159,62,3.5,1183519692,2001: A Space Odyssey,4,FALSE,FALSE,FALSE,7.9,en
159,76,3,1183518573,Before Sunrise,1,FALSE,FALSE,FALSE,7.7,en
159,111,4,1183518995,Scarface,12,FALSE,TRUE,FALSE,8,en
159,165,3.5,1183519849,Back to the Future Part II,11,TRUE,FALSE,FALSE,7.4,en
159,180,3,1183519514,Minority Report,6,FALSE,TRUE,FALSE,7.1,en
159,231,1.5,1183519900,Syriana,11,FALSE,FALSE,FALSE,6.3,en
159,253,1.5,1183519943,Live and Let Die,7,FALSE,TRUE,FALSE,6.4,en
159,296,4.5,1183518896,Terminator 3: Rise of the Machines,7,FALSE,TRUE,FALSE,5.9,en
159,329,2.5,1183519918,Jurassic Park,6,FALSE,FALSE,FALSE,7.6,en
159,364,3.5,1183519399,Batman Returns,6,FALSE,TRUE,FALSE,6.6,en
159,377,3,1183519839,A Nightmare on Elm Street,11,FALSE,FALSE,TRUE,7.2,en
159,380,3,1183519821,Rain Man,12,FALSE,FALSE,FALSE,7.6,en
159,497,3.5,1183519707,The Green Mile,12,FALSE,FALSE,FALSE,8.2,en
159,500,2,1183519898,Reservoir Dogs,9,FALSE,FALSE,FALSE,8.1,en
159,539,2,1183519929,Psycho,6,FALSE,FALSE,TRUE,8.3,en
159,587,2.5,1183519923,Big Fish,12,FALSE,FALSE,FALSE,7.6,en
159,597,3,1183519890,Titanic,11,FALSE,FALSE,FALSE,7.5,en
159,608,4,1183518764,Men in Black II,7,TRUE,TRUE,FALSE,6.1,en
159,745,3.5,1183519013,The Sixth Sense,8,FALSE,FALSE,FALSE,7.7,en
159,858,4,1183518780,Sleepless in Seattle,6,TRUE,FALSE,FALSE,6.5,en
159,903,4,1183519007,Cool Hand Luke,6,FALSE,FALSE,FALSE,7.7,en
159,923,5,1183518729,Dawn of the Dead,9,FALSE,FALSE,TRUE,7.4,en
159,1213,4,1183518786,The Talented Mr. Ripley,12,FALSE,FALSE,FALSE,7.1,en
159,1262,4.5,1183518791,Stranger Than Fiction,9,TRUE,FALSE,FALSE,7.1,en
159,1267,4,1183518842,Meet the Robinsons,3,TRUE,FALSE,FALSE,6.7,en
159,1580,3.5,1183519595,Rope,8,FALSE,FALSE,FALSE,7.8,en
159,1586,3,1183518377,Secret Window,3,FALSE,FALSE,FALSE,6.4,en
159,1907,3.5,1183519710,The Beach,2,FALSE,FALSE,FALSE,6.3,en
159,1911,1,1183518395,The 13th Warrior,8,FALSE,TRUE,FALSE,6.4,en
159,1955,3.5,1183519234,The Elephant Man,10,FALSE,FALSE,FALSE,7.9,en
159,4327,4.5,1183519506,Charlie's Angels,11,TRUE,TRUE,FALSE,5.6,en
159,7445,4.5,1183519537,Brothers,1,FALSE,FALSE,FALSE,6.8,en
159,8645,4,1183519558,The Happening,6,FALSE,FALSE,FALSE,4.9,en
159,8966,1.5,1183519215,Twilight,11,FALSE,FALSE,FALSE,5.8,en
160,111,4,974255599,Scarface,12,FALSE,TRUE,FALSE,8,en
160,280,5,974258204,Terminator 2: Judgment Day,7,FALSE,TRUE,FALSE,7.7,en
160,350,4,974258113,The Devil Wears Prada,6,TRUE,FALSE,FALSE,7,en
160,454,4,974258259,Romeo + Juliet,10,FALSE,FALSE,FALSE,6.7,en
160,490,4,974258351,The Seventh Seal,2,FALSE,FALSE,FALSE,7.9,sv
160,539,5,974256628,Psycho,6,FALSE,FALSE,TRUE,8.3,en
160,587,5,974256809,Big Fish,12,FALSE,FALSE,FALSE,7.6,en
160,597,5,974256628,Titanic,11,FALSE,FALSE,FALSE,7.5,en
160,832,5,974258127,M,5,FALSE,TRUE,FALSE,8,de
160,858,3,974258948,Sleepless in Seattle,6,TRUE,FALSE,FALSE,6.5,en
160,1092,4,974258307,The Third Man,8,FALSE,FALSE,FALSE,7.9,en
160,1124,5,974259358,The Prestige,10,FALSE,FALSE,FALSE,8,en
160,1213,3,974256205,The Talented Mr. Ripley,12,FALSE,FALSE,FALSE,7.1,en
160,1265,4,974258618,Bridge to Terabithia,2,FALSE,FALSE,FALSE,7,en
160,1923,4,974257038,Twin Peaks: Fire Walk with Me,6,FALSE,FALSE,FALSE,7.3,en
160,1955,5,974258996,The Elephant Man,10,FALSE,FALSE,FALSE,7.9,en
161,11,4,837629659,Star Wars,5,FALSE,TRUE,FALSE,8.1,en
161,25,3,837629819,Jarhead,11,FALSE,FALSE,FALSE,6.6,en
161,62,4,837629820,2001: A Space Odyssey,4,FALSE,FALSE,FALSE,7.9,en
161,95,4,837629733,Armageddon,7,FALSE,TRUE,FALSE,6.5,en
161,141,5,837629733,Donnie Darko,1,FALSE,FALSE,FALSE,7.7,en
161,153,3,837629381,Lost in Translation,8,FALSE,FALSE,FALSE,7.3,en
161,161,5,837629427,Ocean's Eleven,12,FALSE,FALSE,FALSE,7.2,en
161,163,4,837630040,Ocean's Twelve,12,FALSE,FALSE,FALSE,6.4,en
161,165,3,837629381,Back to the Future Part II,11,TRUE,FALSE,FALSE,7.4,en
161,185,4,837629446,A Clockwork Orange,12,FALSE,FALSE,FALSE,8,en
161,231,3,837629407,Syriana,11,FALSE,FALSE,FALSE,6.3,en
161,252,4,837629692,Willy Wonka & the Chocolate Factory,6,FALSE,FALSE,FALSE,7.4,en
161,277,3,837629896,Underworld,9,FALSE,TRUE,FALSE,6.6,en
161,296,3,837629353,Terminator 3: Rise of the Machines,7,FALSE,TRUE,FALSE,5.9,en
161,329,3,837629406,Jurassic Park,6,FALSE,FALSE,FALSE,7.6,en
161,350,5,837629659,The Devil Wears Prada,6,TRUE,FALSE,FALSE,7,en
161,364,3,837629516,Batman Returns,6,FALSE,TRUE,FALSE,6.6,en
161,377,5,837629562,A Nightmare on Elm Street,11,FALSE,FALSE,TRUE,7.2,en
161,380,4,837629354,Rain Man,12,FALSE,FALSE,FALSE,7.6,en
161,440,4,837629586,Aliens vs Predator: Requiem,12,FALSE,TRUE,TRUE,4.9,en
161,454,4,837629488,Romeo + Juliet,10,FALSE,FALSE,FALSE,6.7,en
161,500,4,837629586,Reservoir Dogs,9,FALSE,FALSE,FALSE,8.1,en
161,508,4,837629925,Love Actually,9,TRUE,FALSE,FALSE,7,en
161,509,4,837629733,Notting Hill,5,TRUE,FALSE,FALSE,7,en
161,539,3,837629615,Psycho,6,FALSE,FALSE,TRUE,8.3,en
161,553,4,837629615,Dogville,5,FALSE,FALSE,FALSE,7.6,da
161,585,3,837629925,"Monsters, Inc.",11,TRUE,FALSE,FALSE,7.5,en
161,587,4,837629615,Big Fish,12,FALSE,FALSE,FALSE,7.6,en
161,588,3,837629381,Silent Hill,4,FALSE,FALSE,TRUE,6.3,en
161,590,3,837629353,The Hours,12,FALSE,FALSE,FALSE,7,en
161,595,3,837629407,To Kill a Mockingbird,12,FALSE,FALSE,FALSE,7.9,en
161,597,3,837629659,Titanic,11,FALSE,FALSE,FALSE,7.5,en
161,608,3,837630040,Men in Black II,7,TRUE,TRUE,FALSE,6.1,en
162,5,4,852791965,Four Rooms,12,TRUE,FALSE,FALSE,6.5,en
162,62,5,852792058,2001: A Space Odyssey,4,FALSE,FALSE,FALSE,7.9,en
162,100,3,852792221,"Lock, Stock and Two Smoking Barrels",3,TRUE,FALSE,FALSE,7.5,en
162,118,3,852792392,Charlie and the Chocolate Factory,7,TRUE,FALSE,FALSE,6.7,en
162,141,5,852792058,Donnie Darko,1,FALSE,FALSE,FALSE,7.7,en
162,605,3,852792452,The Matrix Revolutions,11,FALSE,TRUE,FALSE,6.4,en
162,608,5,852791965,Men in Black II,7,TRUE,TRUE,FALSE,6.1,en
162,637,3,852792019,Life Is Beautiful,12,TRUE,FALSE,FALSE,8.3,it
162,707,3,852792246,A View to a Kill,5,FALSE,TRUE,FALSE,6,en
162,708,3,852791994,The Living Daylights,6,FALSE,TRUE,FALSE,6.2,en
162,788,3,852791994,Mrs. Doubtfire,11,TRUE,FALSE,FALSE,7,en
162,805,3,852792221,Rosemary's Baby,6,FALSE,FALSE,TRUE,7.5,en
163,19,0.5,1390776289,Metropolis,1,FALSE,FALSE,FALSE,8,de
163,153,0.5,1390767109,Lost in Translation,8,FALSE,FALSE,FALSE,7.3,en
163,296,3,1390766954,Terminator 3: Rise of the Machines,7,FALSE,TRUE,FALSE,5.9,en
163,588,2.5,1390767042,Silent Hill,4,FALSE,FALSE,TRUE,6.3,en
163,858,5,1294084360,Sleepless in Seattle,6,TRUE,FALSE,FALSE,6.5,en
163,1092,3.5,1294063744,The Third Man,8,FALSE,FALSE,FALSE,7.9,en
163,1370,1.5,1390776630,Rambo III,5,FALSE,TRUE,FALSE,5.7,en
163,1735,4.5,1294064044,The Mummy: Tomb of the Dragon Emperor,7,FALSE,TRUE,FALSE,5.2,en
164,104,4,1180653733,Run Lola Run,8,FALSE,TRUE,FALSE,7.2,de
164,111,4.5,1182619786,Scarface,12,FALSE,TRUE,FALSE,8,en
164,231,2,1179531233,Syriana,11,FALSE,FALSE,FALSE,6.3,en
164,296,4.5,1182619724,Terminator 3: Rise of the Machines,7,FALSE,TRUE,FALSE,5.9,en
164,364,4,1179530417,Batman Returns,6,FALSE,TRUE,FALSE,6.6,en
164,608,4.5,1182619843,Men in Black II,7,TRUE,TRUE,FALSE,6.1,en
164,609,2,1178926978,Poltergeist,6,FALSE,FALSE,TRUE,7.1,en
164,788,2.5,1178926928,Mrs. Doubtfire,11,TRUE,FALSE,FALSE,7,en
164,922,4,1179030022,Dead Man,12,FALSE,FALSE,FALSE,7.2,en
164,954,5,1182619887,Mission: Impossible,5,FALSE,TRUE,FALSE,6.7,en
164,1089,5,1178927475,Point Break,7,FALSE,TRUE,FALSE,6.9,en
164,1265,4,1179531237,Bridge to Terabithia,2,FALSE,FALSE,FALSE,7,en
164,1580,3.5,1179530356,Rope,8,FALSE,FALSE,FALSE,7.8,en
164,1907,3,1178926953,The Beach,2,FALSE,FALSE,FALSE,6.3,en
164,1923,3.5,1179530384,Twin Peaks: Fire Walk with Me,6,FALSE,FALSE,FALSE,7.3,en
164,2109,4,1178927123,Rush Hour,9,TRUE,TRUE,FALSE,6.8,en
164,8961,3.5,1178927070,Bad Boys II,7,TRUE,TRUE,FALSE,6.3,en
165,19,1,1111482570,Metropolis,1,FALSE,FALSE,FALSE,8,de
165,22,3.5,1111479044,Pirates of the Caribbean: The Curse of the Black Pearl,7,FALSE,TRUE,FALSE,7.5,en
165,62,3.5,1111981437,2001: A Space Odyssey,4,FALSE,FALSE,FALSE,7.9,en
165,70,5,1111480089,Million Dollar Baby,12,FALSE,FALSE,FALSE,7.7,en
165,81,3,1111482441,NausicaĂ¤ of the Valley of the Wind,3,FALSE,FALSE,FALSE,7.7,ja
165,104,4,1111482096,Run Lola Run,8,FALSE,TRUE,FALSE,7.2,de
165,111,4,1111981448,Scarface,12,FALSE,TRUE,FALSE,8,en
165,163,4,1111981715,Ocean's Twelve,12,FALSE,FALSE,FALSE,6.4,en
165,165,5,1111612298,Back to the Future Part II,11,TRUE,FALSE,FALSE,7.4,en
165,185,2.5,1111482873,A Clockwork Orange,12,FALSE,FALSE,FALSE,8,en
165,196,2,1111981642,Back to the Future Part III,5,TRUE,FALSE,FALSE,7.1,en
165,231,4,1111482094,Syriana,11,FALSE,FALSE,FALSE,6.3,en
165,280,3.5,1111982190,Terminator 2: Judgment Day,7,FALSE,TRUE,FALSE,7.7,en
165,296,3.5,1111480525,Terminator 3: Rise of the Machines,7,FALSE,TRUE,FALSE,5.9,en
165,322,4.5,1111609877,Mystic River,10,FALSE,FALSE,FALSE,7.6,en
165,338,2,1111982333,"Good bye, Lenin!",2,TRUE,FALSE,FALSE,7.4,de
165,350,3,1111482557,The Devil Wears Prada,6,TRUE,FALSE,FALSE,7,en
165,364,3.5,1111482824,Batman Returns,6,FALSE,TRUE,FALSE,6.6,en
165,377,3,1111480633,A Nightmare on Elm Street,11,FALSE,FALSE,TRUE,7.2,en
165,380,4,1111480618,Rain Man,12,FALSE,FALSE,FALSE,7.6,en
165,393,1,1111611009,Kill Bill: Vol. 2,4,FALSE,TRUE,FALSE,7.7,en
165,424,3.5,1111610567,Schindler's List,11,FALSE,FALSE,FALSE,8.3,en
165,470,3,1111612047,21 Grams,9,FALSE,FALSE,FALSE,7.2,en
165,500,3,1111482850,Reservoir Dogs,9,FALSE,FALSE,FALSE,8.1,en
165,508,4.5,1111479855,Love Actually,9,TRUE,FALSE,FALSE,7,en
165,524,3,1111982109,Casino,11,FALSE,FALSE,FALSE,7.8,en
165,539,2,1111981315,Psycho,6,FALSE,FALSE,TRUE,8.3,en
165,587,3,1111482864,Big Fish,12,FALSE,FALSE,FALSE,7.6,en
165,588,4,1111480626,Silent Hill,4,FALSE,FALSE,TRUE,6.3,en
165,595,3,1111482813,To Kill a Mockingbird,12,FALSE,FALSE,FALSE,7.9,en
165,608,3,1111480631,Men in Black II,7,TRUE,TRUE,FALSE,6.1,en
165,671,3.5,1111482370,Harry Potter and the Philosopher's Stone,11,FALSE,FALSE,FALSE,7.5,en
165,673,1.5,1111981824,Harry Potter and the Prisoner of Azkaban,5,FALSE,FALSE,FALSE,7.7,en
165,802,2.5,1111482731,Lolita,6,FALSE,FALSE,FALSE,7.3,en
165,805,4.5,1111981721,Rosemary's Baby,6,FALSE,FALSE,TRUE,7.5,en
165,810,2.5,1111483539,Shrek the Third,5,TRUE,FALSE,FALSE,6,en
165,832,2.5,1111981626,M,5,FALSE,TRUE,FALSE,8,de
165,834,3,1111544586,Underworld: Evolution,1,FALSE,TRUE,FALSE,6.4,en
165,866,3,1111982104,Finding Neverland,10,FALSE,FALSE,FALSE,7.2,en
165,968,5,1111480014,Dog Day Afternoon,8,FALSE,FALSE,FALSE,7.6,en
165,1092,2.5,1111981773,The Third Man,8,FALSE,FALSE,FALSE,7.9,en
165,1265,4,1111482033,Bridge to Terabithia,2,FALSE,FALSE,FALSE,7,en
165,1370,2.5,1111480080,Rambo III,5,FALSE,TRUE,FALSE,5.7,en
165,1430,2.5,1111544609,Bowling for Columbine,10,FALSE,FALSE,FALSE,7.3,en
165,1562,0.5,1111982007,28 Weeks Later,4,FALSE,FALSE,TRUE,6.5,en
165,1573,3.5,1111482648,Die Hard 2,7,FALSE,TRUE,FALSE,6.6,en
165,1580,2.5,1111609797,Rope,8,FALSE,FALSE,FALSE,7.8,en
165,1597,2.5,1111482168,Meet the Parents,10,TRUE,FALSE,FALSE,6.6,en
165,1639,4,1111482544,Speed 2: Cruise Control,6,FALSE,TRUE,FALSE,4.1,en
165,1645,2.5,1111482162,A Time to Kill,7,FALSE,FALSE,FALSE,7,en
165,1729,2,1111981828,The Forbidden Kingdom,4,FALSE,TRUE,FALSE,6.3,en
165,1777,3.5,1111482502,Fahrenheit 9/11,6,FALSE,FALSE,FALSE,6.9,en
165,1923,3.5,1111482007,Twin Peaks: Fire Walk with Me,6,FALSE,FALSE,FALSE,7.3,en
165,1970,3,1112679242,The Grudge,10,FALSE,FALSE,TRUE,5.8,en
165,2005,3.5,1111479677,Sister Act,5,TRUE,FALSE,FALSE,6.5,en
165,2018,3,1111982351,The Wedding Planner,1,TRUE,FALSE,FALSE,5.4,en
165,2253,3.5,1111480641,Valkyrie,12,FALSE,FALSE,FALSE,6.7,en
165,2395,3.5,1111482199,Asterix at the Olympic Games,1,TRUE,FALSE,FALSE,5,fr
165,2502,3,1111479056,The Bourne Supremacy,7,FALSE,TRUE,FALSE,7.2,en
165,4011,1,1111609765,Beetlejuice,2,TRUE,FALSE,FALSE,7.1,en
165,4995,3.5,1111610361,Boogie Nights,9,FALSE,FALSE,FALSE,7.5,en
165,6947,1,1111482458,The Village,7,FALSE,FALSE,FALSE,6.2,en
165,7445,4,1111480366,Brothers,1,FALSE,FALSE,FALSE,6.8,en
165,8363,1,1111611403,Superbad,8,TRUE,FALSE,FALSE,7,en
165,8367,2,1112095574,Robin Hood: Prince of Thieves,6,FALSE,FALSE,FALSE,6.6,en
165,8645,5,1111980134,The Happening,6,FALSE,FALSE,FALSE,4.9,en
